ine_code,weather_zone_code
31044,743102
31045,743102
31046,743102
31047,743104
31048,743104
31049,743102
31050,743101
31051,743102
31052,743102
31053,743104
31054,743101
31055,743102
31056,743102
31057,743104
31058,743103
31059,743103
31060,743102
31061,743104
31062,743104
31063,743102
31064,743104
31065,743104
31066,743104
31067,743102
31068,743104
31069,743102
31070,743104
31071,743102
31072,743104
31073,743102
31074,743102
31075,743102
31076,743102
31077,743104
31078,743104
31079,743104
31080,743102
31081,743101
31082,743101
31083,743102
31084,743102
31085,743102
31086,743102
31087,743101
31088,743102
31089,743102
31090,743101
31091,743102
31092,743103
31093,743103
31094,743102
31095,743103
31096,743102
31097,743102
31098,743103
31099,743102
31100,743102
31101,743102
31102,743101
31103,743102
31104,743104
31105,743104
31106,743104
31107,743104
31108,743104
31109,743102
31110,743102
31111,743103
31112,743103
31113,743103
31114,743102
31115,743103
31116,743102
31117,743101
31118,743102
31119,743103
31120,743102
31121,743102
31122,743102
31123,743102
31124,743102
31125,743102
31126,743102
31127,743102
31128,743103
31129,743101
31130,743102
31131,743102
31132,743102
31133,743103
31134,743103
31135,743102
31136,743102
31137,743101
31138,743102
31139,743102
31140,743102
31141,743102
31142,743102
31143,743102
31144,743102
31145,743104
31146,743102
31147,743102
31148,743102
31149,743101
31150,743102
31151,743102
31152,743104
31153,743101
31154,743102
31155,743102
31156,743102
31157,743104
31158,743102
31159,743102
31160,743102
31161,743102
31162,743102
31163,743104
31164,743102
31165,743104
31166,743102
31167,743102
31168,743102
31169,743104
31170,743102
31171,743104
31172,743102
31173,743104
31174,743102
31175,743102
31176,743104
31177,743102
31178,743104
31179,743102
31180,743102
31181,743102
31182,743102
31183,743102
31184,743102
31185,743103
31186,743102
31187,743101
31188,743102
31189,743102
31190,743102
31191,743102
31192,743102
31193,743102
31194,743102
31195,743103
31196,743103
31197,743102
31198,743103
31199,743103
31200,743102
31201,743102
31202,743104
31203,743102
31204,743102
31205,743102
31206,743102
31207,743102
31208,743104
31209,743102
31210,743103
31211,743103
31212,743102
31213,743101
31214,743102
31215,743104
31216,743102
31217,743102
31219,743104
31220,743102
31221,743101
31222,743103
31223,743104
31224,743104
31225,743102
31226,743101
31227,743102
31228,743102
31229,743102
31230,743102
31231,743104
31232,743104
31233,743104
31234,743102
31235,743102
31236,743102
31237,743102
31238,743102
31239,743101
31240,743102
31241,743102
31242,743102
31243,743102
31244,743101
31245,743103
31246,743102
31247,743103
31248,743103
31249,743104
31250,743101
31251,743104
31252,743103
31253,743102
31254,743104
31255,743102
31256,743103
31257,743102
31258,743102
31259,743101
31260,743102
31261,743102
31262,743102
31263,743101
31264,743101
31265,743102
31901,743102
31902,743102
31903,743102
31904,743102
31905,743102
31906,743102
31907,743102
31908,743102
32001,713203
32002,713201
32003,713202
32004,713201
32005,713203
32006,713203
32007,713203
32008,713202
32009,713205
32010,713202
32011,713201
32012,713203
32013,713201
32014,713203
32015,713204
32016,713203
32017,713204
32018,713202
32019,713201
32020,713202
32021,713203
32022,713202
32023,713204
32024,713203
32025,713202
32026,713201
32027,713202
32028,713203
32029,713204
32030,713203
32031,713204
32032,713203
32033,713203
32034,713204
32035,713201
32036,713203
32037,713204
32038,713205
32039,713203
32040,713202
32041,713203
32042,713203
32043,713204
32044,713204
32045,713201
32046,713202
32047,713203
32048,713204
32049,713204
32050,713203
32051,713203
32052,713202
32053,713203
32054,713202
32055,713203
32056,713202
32057,713204
32058,713202
32059,713201
32060,713205
32061,713201
32062,713203
32063,713204
32064,713202
32065,713202
32066,713203
32067,713203
32068,713203
32069,713202
32070,713204
32071,713204
32072,713205
32073,713205
32074,713202
32075,713202
32076,713201
32077,713203
32078,713203
32079,713202
32080,713204
32081,713202
32082,713203
32083,713204
32084,713203
32085,713203
32086,713204
32087,713201
32088,713205
32089,713203
32090,713203
32091,713203
32092,713204
33001,633303
33002,633305
33003,633305
33004,633301
33005,633304
33006,633304
33007,633303
33008,633305
33009,633304
33010,633304
33011,633303
33012,633305
33013,633302
33014,633302
33015,633305
33016,633301
33017,633301
33018,633301
33019,633302
33020,633301
33021,633301
33022,633303
33023,633301
33024,633302
33025,633302
33026,633304
33027,633303
33028,633303
33029,633303
33030,633301
33031,633304
33032,633304
33033,633305
33034,633301
33035,633304
33036,633302
33037,633304
33038,633304
33039,633301
33040,633304
33041,633301
33042,633304
33043,633305
33044,633304
33045,633305
33046,633305
33047,633305
33048,633303
33049,633305
33050,633305
33051,633301
33052,633304
33053,633305
33054,633304
33055,633302
33056,633302
33057,633304
33058,633304
33059,633304
33060,633304
33061,633303
33062,633303
33063,633303
33064,633304
33065,633304
33066,633304
33067,633305
33068,633305
33069,633301
33070,633301
33071,633303
33072,633305
33073,633303
33074,633303
33075,633303
33076,633302
33077,633303
33078,633304
34001,673402
34003,673402
34004,673402
34005,673402
34006,673402
34009,673402
34010,673402
34011,673402
34012,673402
34015,673402
34017,673402
34018,673402
34019,673402
34020,673401
34022,673402
34023,673402
34024,673402
34025,673402
34027,673401
34028,673401
34029,673402
34031,673402
34032,673402
34033,673402
34034,673402
34035,673402
34036,673401
34037,673402
34038,673402
34039,673402
34041,673402
34042,673402
34045,673402
34046,673402
34047,673402
34048,673402
34049,673401
34050,673402
34051,673402
34052,673402
34053,673402
34055,673402
34056,673401
34057,673402
34058,673402
34059,673402
34060,673402
34061,673402
34062,673401
34063,673402
34066,673402
34067,673401
34068,673402
34069,673402
34070,673402
34071,673402
34072,673402
34073,673401
34074,673402
34076,673402
34077,673402
34079,673402
34080,673401
34081,673402
34082,673402
34083,673402
34084,673402
34086,673402
34087,673402
34088,673402
34089,673402
34091,673402
34092,673402
34093,673402
34094,673402
34096,673402
34098,673402
34099,673402
34100,673401
34101,673402
34102,673402
34103,673402
34104,673402
34106,673402
34107,673402
34108,673402
34109,673402
34110,673401
34112,673402
34113,673402
34114,673402
34116,673402
34120,673402
34121,673402
34122,673402
34123,673402
34124,673401
34125,673402
34126,673402
34127,673402
34129,673401
34130,673402
34131,673402
34132,673402
34133,673402
34134,673401
34135,673402
34136,673402
34137,673402
34139,673402
34140,673401
34141,673402
34143,673402
34146,673402
34147,673402
34149,673402
34151,673401
34152,673402
34154,673402
34155,673402
34156,673402
34157,673402
34158,673401
34159,673402
34160,673401
34161,673402
34163,673402
34165,673402
34167,673402
34168,673402
34169,673402
34170,673402
34171,673401
34174,673402
34175,673402
34176,673402
34177,673402
34178,673402
34179,673401
34180,673402
34181,673402
34182,673402
34184,673402
34185,673401
34186,673402
34189,673402
34190,673402
34192,673402
34196,673402
34199,673401
34201,673402
34202,673402
34204,673402
34205,673402
34206,673402
34208,673402
34210,673402
34211,673402
34213,673402
34214,673401
34215,673402
34216,673402
34217,673402
34218,673402
34220,673402
34221,673402
34222,673402
34223,673402
34224,673402
34225,673402
34227,673402
34228,673402
34229,673402
34230,673402
34231,673402
34232,673402
34233,673402
34234,673402
34236,673402
34237,673402
34238,673402
34240,673402
34241,673402
34242,673402
34243,673402
34245,673402
34246,673402
34901,673402
34902,673402
34903,673402
34904,673401
35001,659001
35002,659004
35003,659201
35004,659101
35005,659004
35006,659001
35007,659201
35008,659001
35009,659001
35010,659101
35011,659004
35012,659004
35013,659001
35014,659201
35015,659201
35016,659001
35017,659201
35018,659101
35019,659004
35020,659004
35021,659001
35022,659004
35023,659001
35024,659101
35025,659003
35026,659004
35027,659001
35028,659101
35029,659101
35030,659201
35031,659004
35032,659001
35033,659003
35034,659101
36001,713603
36002,713601
36003,713601
36004,713601
36005,713601
36006,713601
36007,713602
36008,713601
36009,713602
36010,713601
36013,713602
36014,713603
36015,713602
36016,713602
36017,713602
36018,713602
36019,713602
36020,713602
36021,713601
36022,713601
36023,713603
36024,713602
36025,713602
36026,713601
36027,713601
36028,713601
36029,713601
36030,713603
36031,713603
36032,713602
36033,713601
36034,713603
36035,713601
36036,713601
36037,713601
36038,713601
36039,713603
36040,713601
36041,713601
36042,713603
36043,713601
36044,713601
36045,713601
36046,713601
36047,713602
36048,713603
36049,713603
36050,713603
36051,713601
36052,713602
36053,713601
36054,713603
36055,713603
36056,713601
36057,713601
36058,713601
36059,713602
36060,713601
36061,713601
36901,713601
36902,713602
37001,673701
37002,673702
37003,673701
37004,673701
37005,673701
37006,673701
37007,673701
37008,673701
37009,673701
37010,673702
37011,673701
37012,673701
37013,673703
37014,673701
37015,673701
37016,673701
37017,673701
37018,673702
37019,673701
37020,673701
37021,673701
37022,673701
37023,673701
37024,673701
37025,673701
37026,673701
37027,673701
37028,673701
37029,673701
37030,673701
37031,673701
37032,673701
37033,673701
37034,673701
37035,673701
37036,673702
37037,673701
37038,673701
37039,673701
37040,673701
37041,673702
37042,673701
37044,673701
37045,673702
37046,673702
37047,673701
37049,673701
37050,673701
37051,673701
37052,673701
37054,673701
37055,673701
37056,673701
37057,673701
37058,673701
37059,673701
37060,673701
37061,673702
37062,673701
37063,673702
37065,673701
37067,673701
37068,673701
37069,673701
37070,673701
37071,673703
37072,673701
37073,673701
37074,673701
37077,673701
37078,673702
37079,673701
37080,673702
37081,673701
37082,673701
37083,673701
37085,673701
37086,673701
37087,673701
37088,673701
37089,673702
37090,673703
37091,673701
37092,673701
37096,673701
37097,673701
37098,673703
37099,673702
37100,673701
37101,673701
37102,673703
37103,673701
37104,673702
37106,673701
37107,673701
37108,673701
37109,673703
37110,673701
37112,673703
37113,673701
37114,673701
37115,673701
37116,673701
37117,673701
37118,673701
37119,673701
37120,673701
37121,673701
37122,673701
37123,673701
37124,673703
37125,673702
37126,673701
37127,673701
37128,673701
37129,673701
37130,673701
37131,673702
37132,673701
37133,673702
37134,673701
37135,673701
37136,673701
37137,673701
37138,673702
37139,673702
37140,673701
37141,673701
37142,673701
37143,673701
37144,673701
37145,673701
37146,673701
37147,673703
37148,673701
37149,673701
37150,673701
37151,673701
37152,673701
37154,673701
37155,673702
37156,673701
37157,673701
37158,673703
37159,673703
37160,673701
37161,673703
37162,673701
37163,673702
37164,673701
37165,673701
37166,673701
37167,673701
37168,673703
37169,673701
37170,673701
37171,673702
37172,673702
37173,673701
37174,673701
37175,673701
37176,673703
37177,673702
37178,673701
37179,673701
37180,673701
37181,673701
37182,673701
37183,673701
37184,673701
37185,673701
37186,673701
37187,673701
37188,673701
37189,673702
37190,673701
37191,673701
37192,673701
37193,673703
37194,673703
37195,673703
37196,673703
37197,673703
37198,673701
37199,673702
37200,673701
37201,673703
37202,673701
37203,673701
37204,673701
37205,673701
37206,673701
37207,673701
37208,673701
37209,673701
37211,673702
37212,673702
37213,673702
37214,673702
37215,673701
37216,673701
37217,673702
37218,673701
37219,673702
37221,673701
37222,673701
37223,673701
37224,673701
37225,673701
37226,673701
37228,673701
37229,673701
37230,673701
37231,673701
37232,673701
37233,673701
37234,673701
37235,673701
37236,673701
37237,673701
37238,673701
37239,673701
37240,673701
37241,673701
37242,673701
37243,673701
37244,673702
37245,673701
37246,673701
37247,673701
37248,673701
37249,673701
37250,673701
37251,673703
37252,673703
37253,673701
37254,673701
37255,673701
37256,673701
37257,673701
37258,673701
37259,673703
37260,673701
37261,673701
37262,673701
37263,673702
37264,673701
37265,673701
37266,673701
37267,673701
37268,673702
37269,673701
37270,673701
37271,673701
37272,673701
37273,673701
37274,673701
37275,673701
37276,673701
37277,673701
37278,673701
37279,673701
37280,673701
37281,673701
37282,673702
37283,673701
37284,673703
37285,673701
37286,673703
37287,673703
37288,673701
37289,673701
37290,673701
37291,673701
37292,673701
37293,673701
37294,673701
37296,673701
37297,673701
37298,673703
37299,673701
37300,673703
37301,673701
37302,673701
37303,673701
37304,673701
37305,673703
37306,673702
37307,673702
37309,673703
37310,673701
37311,673701
37312,673702
37313,673703
37314,673701
37315,673701
37316,673701
37317,673701
37318,673701
37319,673701
37320,673701
37321,673701
37322,673701
37323,673701
37324,673701
37325,673703
37327,673701
37328,673701
37329,673701
37330,673701
37331,673703
37332,673703
37333,673703
37334,673703
37335,673701
37336,673701
37337,673701
37338,673701
37339,673703
37340,673701
37341,673703
37342,673701
37343,673702
37344,673701
37345,673701
37346,673702
37347,673701
37348,673701
37349,673701
37350,673701
37351,673701
37352,673701
37353,673701
37354,673701
37355,673703
37356,673701
37357,673701
37358,673701
37359,673701
37360,673701
37361,673701
37362,673701
37363,673701
37364,673701
37365,673701
37366,673701
37367,673701
37368,673701
37369,673701
37370,673701
37371,673701
37372,673701
37373,673701
37374,673701
37375,673701
37376,673701
37377,673701
37378,673701
37379,673701
37380,673701
37381,673701
37382,673701
38001,659603
38002,659401
38003,659401
38004,659603
38005,659603
38006,659603
38007,659303
38008,659303
38009,659303
38010,659601
38011,659602
38012,659603
38013,659501
38014,659304
38015,659601
38016,659304
38017,659603
38018,659601
38019,659603
38020,659603
38021,659401
38022,659601
38023,659602
38024,659304
38025,659601
38026,659601
38027,659302
38028,659601
38029,659304
38030,659303
38031,659601
38032,659602
38033,659303
38034,659601
38035,659603
38036,659401
38037,659303
38038,659602
38039,659601
38040,659603
38041,659601
38042,659601
38043,659602
38044,659601
38045,659304
38046,659602
38047,659304
38048,659501
38049,659401
38050,659401
38051,659601
38052,659603
38053,659303
38901,659501
39001,663901
39002,663903
39003,663903
39004,663903
39005,663901
39006,663901
39007,663903
39008,663901
39009,663901
39010,663903
39011,663901
39012,663901
39013,663902
39014,663903
39015,663902
39016,663901
39017,663903
39018,663901
39019,663901
39020,663901
39021,663903
39022,663902
39023,663901
39024,663901
39025,663903
39026,663903
39027,663904
39028,663901
39029,663901
39030,663903
39031,663901
39032,663903
39033,663901
39034,663903
39035,663901
39036,663901
39037,663901
39038,663901
39039,663903
39040,663901
39041,663903
39042,663901
39043,663901
39044,663901
39045,663903
39046,663903
39047,663901
39048,663901
39049,663902
39050,663902
39051,663903
39052,663901
39053,663903
39054,663901
39055,663902
39056,663903
39057,663903
39058,663903
39059,663904
39060,663901
39061,663901
39062,663901
39063,663903
39064,663901
39065,663904
39066,663903
39067,663903
39068,663901
39069,663903
39070,663903
39071,663903
39072,663903
39073,663901
39074,663903
39075,663901
39076,663901
39077,663903
39078,663903
39079,663901
39080,663901
39081,663903
39082,663903
39083,663903
39084,663901
39085,663901
39086,663903
39087,663901
39088,663902
39089,663903
39090,663901
39091,663901
39092,663904
39093,663904
39094,663904
39095,663901
39096,663902
39097,663903
39098,663903
39099,663901
39100,663903
39101,663903
39102,663901
40001,674001
40002,674002
40003,674001
40004,674001
40005,674001
40006,674001
40007,674002
40008,674001
40009,674001
40010,674001
40012,674001
40013,674001
40014,674001
40015,674001
40016,674001
40017,674001
40018,674001
40019,674002
40020,674002
40021,674001
40022,674001
40024,674002
40025,674001
40026,674002
40028,674001
40029,674001
40030,674001
40031,674002
40032,674002
40033,674002
40034,674002
40035,674001
40036,674001
40037,674001
40039,674001
40040,674001
40041,674001
40043,674001
40044,674001
40045,674002
40046,674002
40047,674001
40048,674001
40049,674002
40051,674001
40052,674001
40053,674002
40054,674002
40055,674001
40056,674001
40057,674001
40058,674001
40059,674002
40060,674001
40061,674001
40062,674002
40063,674001
40065,674001
40068,674001
40069,674001
40070,674002
40071,674001
40072,674001
40073,674001
40074,674001
40075,674001
40076,674002
40077,674002
40078,674001
40079,674002
40080,674001
40081,674001
40082,674001
40083,674001
40084,674001
40086,674001
40087,674001
40088,674001
40089,674001
40091,674001
40092,674001
40093,674002
40094,674001
40095,674001
40097,674001
40099,674001
40100,674001
40101,674001
40103,674001
40104,674002
40105,674001
40106,674001
40107,674001
40108,674001
40109,674001
40110,674001
40111,674001
40112,674002
40113,674002
40115,674001
40118,674001
40119,674001
40120,674001
40121,674001
40122,674001
40123,674002
40124,674001
40125,674002
40126,674001
40127,674001
40128,674001
40129,674001
40130,674001
40131,674001
40132,674001
40134,674001
40135,674001
40136,674001
40138,674001
40139,674002
40140,674001
40141,674001
40142,674001
40143,674001
40144,674001
40145,674001
40146,674002
40148,674001
40149,674001
40150,674002
40151,674001
40152,674002
40154,674001
40155,674002
40156,674002
40157,674002
40158,674001
40159,674001
40160,674001
40161,674001
40162,674002
40163,674001
40164,674001
40165,674001
40166,674001
40168,674001
40170,674002
40171,674002
40172,674002
40173,674001
40174,674001
40176,674001
40177,674001
40178,674001
40179,674001
40180,674001
40181,674002
40182,674001
40183,674001
40184,674002
40185,674001
40186,674002
40188,674002
40189,674001
40190,674002
40191,674002
40192,674001
40193,674001
40194,674002
40195,674001
40196,674001
40198,674001
40199,674002
40200,674001
40201,674001
40202,674001
40203,674002
40204,674001
40205,674001
40206,674002
40207,674002
40208,674001
40210,674001
40211,674002
40212,674001
40213,674002
40214,674001
40215,674001
40216,674001
40218,674001
40219,674001
40220,674002
40221,674002
40222,674001
40223,674002
40224,674002
40225,674002
40228,674001
40229,674001
40230,674001
40231,674001
40233,674002
40234,674001
40901,674002
40902,674001
40903,674001
40904,674002
40905,674001
40906,674002
41001,614103
41002,614101
41003,614102
41004,614102
41005,614102
41006,614102
41007,614102
41008,614103
41009,614101
41010,614102
41011,614102
41012,614102
41013,614102
41014,614103
41015,614102
41016,614102
41017,614102
41018,614102
41019,614102
41020,614102
41021,614102
41022,614102
41023,614102
41024,614102
41025,614102
41026,614103
41027,614101
41028,614102
41029,614102
41030,614102
41031,614101
41032,614101
41033,614101
41034,614102
41035,614103
41036,614102
41037,614103
41038,614102
41039,614102
41040,614102
41041,614103
41042,614102
41043,614102
41044,614102
41045,614102
41046,614103
41047,614102
41048,614101
41049,614102
41050,614103
41051,614102
41052,614102
41053,614102
41054,614103
41055,614102
41056,614102
41057,614101
41058,614102
41059,614102
41060,614102
41061,614102
41062,614103
41063,614102
41064,614102
41065,614102
41066,614101
41067,614102
41068,614102
41069,614102
41070,614102
41071,614102
41072,614103
41073,614101
41074,614102
41075,614102
41076,614103
41077,614102
41078,614101
41079,614102
41080,614101
41081,614102
41082,614103
41083,614101
41084,614102
41085,614102
41086,614102
41087,614102
41088,614101
41089,614102
41090,614103
41091,614102
41092,614102
41093,614102
41094,614102
41095,614102
41096,614102
41097,614102
41098,614102
41099,614102
41100,614103
41101,614102
41102,614102
41901,614102
41902,614102
41903,614102
41904,614102
42001,674201
42003,674203
42004,674201
42006,674202
42007,674202
42008,674203
42009,674202
42010,674201
42011,674201
42012,674201
42013,674201
42014,674201
42015,674202
42016,674202
42017,674201
42018,674202
42019,674201
42020,674202
42021,674202
42022,674201
42023,674203
42024,674201
42025,674203
42026,674203
42027,674201
42028,674201
42029,674203
42030,674202
42031,674203
42032,674202
42033,674202
42034,674201
42035,674203
42036,674202
42037,674202
42038,674202
42039,674201
42041,674202
42042,674201
42043,674202
42044,674202
42045,674201
42046,674201
42048,674203
42049,674202
42050,674202
42051,674201
42052,674203
42053,674203
42054,674201
42055,674201
42056,674201
42057,674201
42058,674202
42059,674202
42060,674201
42061,674201
42062,674201
42063,674202
42064,674201
42065,674201
42068,674202
42069,674201
42070,674201
42071,674202
42073,674201
42075,674201
42076,674202
42078,674201
42079,674202
42080,674201
42081,674201
42082,674201
42083,674202
42084,674202
42085,674202
42086,674202
42087,674201
42088,674202
42089,674201
42090,674202
42092,674201
42093,674201
42094,674201
42095,674201
42096,674202
42097,674202
42098,674201
42100,674201
42103,674202
42105,674203
42106,674201
42107,674201
42108,674202
42110,674201
42111,674202
42113,674203
42115,674203
42116,674202
42117,674201
42118,674202
42119,674202
42120,674203
42121,674201
42123,674202
42124,674201
42125,674201
42127,674202
42128,674201
42129,674201
42130,674202
42131,674202
42132,674201
42134,674201
42135,674201
42139,674201
42140,674201
42141,674201
42142,674201
42144,674202
42145,674202
42148,674201
42149,674202
42151,674201
42152,674203
42153,674203
42154,674201
42155,674203
42156,674201
42157,674203
42158,674202
42159,674201
42160,674201
42161,674201
42162,674202
42163,674201
42164,674201
42165,674201
42166,674201
42167,674202
42168,674201
42171,674202
42172,674202
42173,674201
42174,674201
42175,674201
42176,674201
42177,674202
42178,674201
42181,674202
42182,674203
42183,674202
42184,674202
42185,674202
42187,674201
42188,674201
42189,674202
42190,674201
42191,674201
42192,674201
42193,674201
42194,674202
42195,674202
42196,674201
42197,674202
42198,674201
42200,674202
42201,674201
42202,674202
42204,674202
42205,674201
42206,674202
42207,674201
42208,674201
42209,674201
42211,674201
42212,674203
42213,674202
42215,674201
42216,674201
42217,674201
42218,674201
42219,674203
43001,694302
43002,694303
43003,694305
43004,694304
43005,694302
43006,694305
43007,694302
43008,694305
43009,694305
43010,694302
43011,694302
43012,694303
43013,694304
43014,694304
43015,694305
43016,694303
43017,694305
43018,694301
43019,694301
43020,694303
43021,694302
43022,694301
43023,694305
43024,694303
43025,694305
43026,694305
43027,694305
43028,694303
43029,694302
43030,694303
43031,694305
43032,694301
43033,694305
43034,694302
43035,694305
43036,694302
43037,694303
43038,694304
43039,694305
43040,694305
43041,694301
43042,694302
43043,694303
43044,694305
43045,694305
43046,694302
43047,694303
43048,694301
43049,694305
43050,694303
43051,694303
43052,694305
43053,694305
43054,694302
43055,694305
43056,694301
43057,694305
43058,694305
43059,694302
43060,694301
43061,694302
43062,694304
43063,694304
43064,694301
43065,694305
43066,694303
43067,694305
43068,694304
43069,694305
43070,694305
43071,694301
43072,694305
43073,694302
43074,694303
43075,694305
43076,694305
43077,694305
43078,694304
43079,694303
43080,694302
43081,694302
43082,694305
43083,694302
43084,694305
43085,694305
43086,694302
43088,694304
43089,694303
43090,694302
43091,694305
43092,694304
43093,694305
43094,694305
43095,694303
43096,694305
43097,694303
43098,694302
43099,694301
43100,694303
43101,694302
43102,694305
43103,694303
43104,694304
43105,694302
43106,694305
43107,694302
43108,694302
43109,694303
43110,694301
43111,694303
43112,694305
43113,694302
43114,694305
43115,694305
43116,694305
43117,694301
43118,694305
43119,694302
43120,694302
43121,694305
43122,694302
43123,694303
43124,694305
43125,694301
43126,694303
43127,694305
43128,694305
43129,694304
43130,694302
43131,694303
43132,694303
43133,694305
43134,694303
43135,694303
43136,694304
43137,694303
43138,694304
43139,694302
43140,694303
43141,694302
43142,694302
43143,694302
43144,694302
43145,694302
43146,694302
43147,694302
43148,694303
43149,694305
43150,694305
43151,694305
43152,694301
43153,694303
43154,694305
43155,694305
43156,694304
43157,694305
43158,694302
43159,694302
43160,694302
43161,694302
43162,694304
43163,694303
43164,694303
43165,694302
43166,694302
43167,694304
43168,694305
43169,694305
43170,694302
43171,694303
43172,694302
43173,694305
43174,694305
43175,694301
43176,694302
43177,694301
43178,694304
43901,694304
43902,694304
43903,694304
43904,694304
43905,694303
43906,694304
43907,694303
44001,624401
44002,624402
44003,624401
44004,624403
44005,624401
44006,624403
44007,624401
44008,624403
44009,624401
44010,624402
44011,624402
44012,624402
44013,624403
44014,624403
44016,624401
44017,624402
44018,624401
44019,624401
44020,624401
44021,624402
44022,624403
44023,624401
44024,624402
44025,624403
44026,624402
44027,624403
44028,624401
44029,624403
44031,624403
44032,624401
44033,624401
44034,624401
44035,624401
44036,624401
44037,624403
44038,624403
44039,624401
44040,624403
44041,624401
44042,624401
44043,624402
44044,624402
44045,624401
44046,624401
44047,624401
44048,624402
44049,624403
44050,624401
44051,624403
44052,624401
44053,624401
44054,624402
44055,624401
44056,624401
44059,624402
44060,624402
44061,624403
44062,624401
44063,624402
44064,624401
44065,624401
44066,624402
44067,624403
44068,624403
44070,624402
44071,624402
44074,624401
44075,624401
44076,624401
44077,624403
44080,624403
44082,624401
44084,624402
44085,624401
44086,624403
44087,624403
44088,624402
44089,624401
44090,624401
44092,624401
44093,624402
44094,624401
44096,624403
44097,624401
44099,624402
44100,624403
44101,624401
44102,624401
44103,624402
44105,624403
44106,624402
44107,624403
44108,624403
44109,624401
44110,624402
44111,624401
44112,624401
44113,624402
44114,624403
44115,624401
44116,624403
44117,624401
44118,624403
44119,624401
44120,624401
44121,624402
44122,624403
44123,624402
44124,624402
44125,624402
44126,624402
44127,624401
44128,624402
44129,624403
44130,624401
44131,624402
44132,624401
44133,624401
44135,624401
44136,624401
44137,624402
44138,624401
44141,624403
44142,624402
44143,624402
44144,624402
44145,624403
44146,624403
44147,624403
44148,624402
44149,624402
44150,624402
44151,624402
44152,624401
44153,624401
44154,624403
44155,624402
44156,624401
44157,624401
44158,624402
44159,624401
44160,624402
44161,624402
44163,624401
44164,624401
44165,624402
44167,624402
44168,624401
44169,624401
44171,624402
44172,624403
44173,624403
44174,624401
44175,624401
44176,624402
44177,624401
44178,624403
44179,624403
44180,624401
44181,624401
44182,624401
44183,624402
44184,624402
44185,624401
44187,624403
44189,624401
44190,624401
44191,624403
44192,624402
44193,624402
44194,624403
44195,624401
44196,624401
44197,624401
44198,624401
44199,624401
44200,624401
44201,624402
44203,624402
44204,624401
44205,624403
44206,624402
44207,624401
44208,624401
44209,624401
44210,624402
44211,624402
44212,624403
44213,624401
44215,624401
44216,624401
44217,624401
44218,624401
44219,624401
44220,624401
44221,624403
44222,624401
44223,624403
44224,624402
44225,624403
44226,624401
44227,624401
44228,624401
44229,624401
44230,624403
44231,624402
44232,624401
44234,624401
44235,624401
44236,624402
44237,624403
44238,624402
44239,624401
44240,624402
44241,624403
44243,624401
44244,624402
44245,624403
44246,624403
44247,624403
44249,624401
44250,624401
44251,624401
44252,624401
44256,624402
44257,624401
44258,624401
44260,624402
44261,624401
44262,624402
44263,624401
44264,624401
44265,624403
44266,624401
44267,624402
44268,624402
45001,684503
45002,684502
45003,684502
45004,684502
45005,684502
45006,684502
45007,684502
45008,684501
45009,684502
45010,684502
45011,684501
45012,684503
45013,684501
45014,684502
45015,684502
45016,684503
45017,684502
45018,684502
45019,684502
45020,684502
45021,684502
45022,684501
45023,684503
45024,684502
45025,684502
45026,684504
45027,684504
45028,684502
45029,684502
45030,684502
45031,684502
45032,684502
45033,684503
45034,684504
45035,684502
45036,684502
45037,684502
45038,684502
45039,684502
45040,684502
45041,684502
45042,684503
45043,684502
45045,684502
45046,684502
45047,684502
45048,684502
45049,684502
45050,684504
45051,684502
45052,684503
45053,684504
45054,684504
45055,684503
45056,684502
45057,684503
45058,684502
45059,684504
45060,684502
45061,684502
45062,684502
45063,684503
45064,684502
45065,684502
45066,684502
45067,684503
45068,684501
45069,684502
45070,684502
45071,684504
45072,684502
45073,684502
45074,684501
45075,684503
45076,684502
45077,684502
45078,684504
45079,684501
45080,684502
45081,684502
45082,684502
45083,684503
45084,684504
45085,684502
45086,684502
45087,684504
45088,684502
45089,684502
45090,684504
45091,684502
45092,684503
45093,684501
45094,684504
45095,684502
45096,684503
45097,684502
45098,684503
45099,684502
45100,684502
45101,684504
45102,684502
45103,684503
45104,684502
45105,684501
45106,684504
45107,684503
45108,684503
45109,684503
45110,684502
45111,684502
45112,684503
45113,684503
45114,684501
45115,684504
45116,684503
45117,684501
45118,684502
45119,684502
45120,684501
45121,684504
45122,684502
45123,684504
45124,684504
45125,684502
45126,684502
45127,684502
45128,684502
45129,684501
45130,684502
45131,684501
45132,684502
45133,684502
45134,684502
45135,684504
45136,684502
45137,684502
45138,684502
45139,684503
45140,684503
45141,684504
45142,684504
45143,684502
45144,684501
45145,684502
45146,684503
45147,684502
45148,684503
45149,684504
45150,684502
45151,684503
45152,684502
45153,684503
45154,684502
45155,684502
45156,684504
45157,684502
45158,684502
45159,684501
45160,684502
45161,684502
45162,684503
45163,684503
45164,684501
45165,684502
45166,684504
45167,684504
45168,684502
45169,684502
45170,684503
45171,684502
45172,684502
45173,684502
45174,684503
45175,684504
45176,684502
45177,684504
45179,684502
45180,684502
45181,684502
45182,684503
45183,684502
45184,684502
45185,684504
45186,684504
45187,684504
45188,684502
45189,684502
45190,684504
45191,684504
45192,684504
45193,684504
45194,684502
45195,684504
45196,684502
45197,684504
45198,684504
45199,684502
45200,684503
45201,684502
45202,684504
45203,684502
45204,684502
45205,684502
45901,684502
46001,774601
46002,774604
46003,774603
46004,774603
46005,774602
46006,774603
